x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-121.7238888888889,52.26027777777778,623,OCHILTREE MIOCENE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521537000,-1214326000,PST,1027.00,1095676,,,Climate-Staffed,D,1,5,,,,,1963-01-01 00:00:00,2003-09-30 00:00:00,,,1963-01-01 00:00:00,2003-09-30 00:00:00,1963-01-01 00:00:00,2003-09-01 00:00:00,Y,N,N
-122.51666666666667,53.03333333333333,639,QUESNEL AUT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530200000,-1223100000,PST,545.30,1096601,WQZ,,Climate-Auto,G,1,8,,,,,1990-01-01 00:00:00,1994-12-01 00:00:00,1994-02-01 00:00:00,1994-09-20 08:00:00,1990-03-01 00:00:00,1994-09-30 00:00:00,1990-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-122.51,53.02611111111111,640,QUESNEL A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530134000,-1223036000,PST,545.00,1096630,,,Climate-Staffed,A,1,1,,,,,1946-01-01 00:00:00,2007-03-30 00:00:00,1953-01-01 00:00:00,2006-02-22 22:00:00,1946-02-01 00:00:00,2007-03-30 00:00:00,1946-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-121.66666666666667,54.016666666666666,648,SINCLAIR MILLS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540100000,-1214000000,PST,655.30,1097370,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1965-12-01 00:00:00,,,1960-04-01 00:00:00,1965-11-30 00:00:00,1960-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-122.93333333333334,49.18333333333333,714,ANNACIS ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1225600000,PST,4.60,1100440,,,N/A,,1,9,,,,,1954-01-01 00:00:00,1962-12-01 00:00:00,,,1954-10-01 00:00:00,1962-03-31 00:00:00,1954-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
-121.70416722222222,49.08000222222222,716,CHILLIWACK R HATCHERY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490448008,-1214215002,PST,225.00,1101N65,,,Climate-Staffed,D,1,5,,,,,1961-01-01 00:00:00,2016-05-04 00:00:00,,,1961-04-01 00:00:00,2016-05-04 00:00:00,1961-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-122.96666666666667,49.28333333333333,725,BURNABY CURTIS,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491700000,-1225800000,PST,99.10,1101147,,,N/A,G,1,8,,,,,1968-01-01 00:00:00,1973-12-01 00:00:00,,,1968-07-01 00:00:00,1973-05-31 00:00:00,1968-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-121.83333333333333,49.13333333333333,738,CHILLIWACK MARBLEHILL CK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490800000,-1215000000,PST,213.40,1101561,,,N/A,,1,9,,,,,1970-01-01 00:00:00,1970-12-01 00:00:00,,,1970-05-01 00:00:00,1970-08-31 00:00:00,1970-01-01 00:00:00,1970-12-01 00:00:00,Y,N,N
-121.83333333333333,49.06666666666667,742,CHILLIWACK R TAMAHI CRK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490400000,-1215000000,PST,137.20,1101567,,,N/A,,1,9,,,,,1961-01-01 00:00:00,1966-12-01 00:00:00,,,1961-04-01 00:00:00,1966-06-30 00:00:00,1961-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-121.9,49.18333333333333,744,CHILLIWACK YALE RD EAST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1215400000,PST,7.60,1101580,,,N/A,F,1,7,,,,,1969-01-01 00:00:00,1977-12-01 00:00:00,,,1969-05-01 00:00:00,1977-03-31 00:00:00,1969-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-122.73333333333333,49.1,745,CLOVERDALE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490600000,-1224400000,PST,3.00,1101680,,,N/A,,1,9,,,,,1953-01-01 00:00:00,1962-12-01 00:00:00,,,1953-06-01 00:00:00,1962-10-31 00:00:00,1953-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
-122.73333333333333,49.1,746,CLOVERDALE CENTRE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490600000,-1224400000,PST,3.00,1101707,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1966-12-01 00:00:00,,,1962-06-01 00:00:00,1966-01-31 00:00:00,1962-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-122.91666666666667,49.083333333333336,762,DELTA OLIVER SLOUGH,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490500000,-1225500000,PST,1.80,1102419,,,N/A,G,1,8,,,,,1971-01-01 00:00:00,1975-12-01 00:00:00,,,1971-03-01 00:00:00,1975-09-30 00:00:00,1971-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-123.1,49.016666666666666,765,DELTA TSAWWASSEN,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490100000,-1230600000,PST,53.30,1102424,,,N/A,,1,9,,,,,1959-01-01 00:00:00,1969-12-31 00:00:00,,,1959-10-01 00:00:00,1969-12-31 00:00:00,1959-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-122.6,49.21666666666667,771,HANEY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491300000,-1223600000,PST,25.90,1103322,,,N/A,,1,9,,,,,1958-01-01 00:00:00,1962-12-31 00:00:00,,,1958-01-01 00:00:00,1962-12-31 00:00:00,1958-01-01 00:00:00,1962-12-01 00:00:00,Y,N,N
-122.51666666666667,49.266666666666666,775,HANEY PINE RIDGE CAMP,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491600000,-1223100000,PST,150.00,1103329,,,N/A,,1,9,,,,,1981-10-01 00:00:00,1981-10-31 00:00:00,,,1981-10-01 00:00:00,1981-10-31 00:00:00,,,Y,N,N
-121.93333333333334,49.38333333333333,780,HEMLOCK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492300000,-1215600000,PST,976.90,1103440,,,N/A,G,1,9,,,,,1982-12-01 00:00:00,1985-12-01 00:00:00,,,1982-12-01 00:00:00,1985-02-28 00:00:00,1983-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-122.88333333333334,49.3,786,IOCO REFINERY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491800000,-1225300000,PST,53.30,1103660,,,N/A,C,1,4,,,,,1916-01-01 00:00:00,1995-06-30 00:00:00,,,1916-08-01 00:00:00,1995-06-30 00:00:00,1916-01-01 00:00:00,1995-06-01 00:00:00,Y,N,N
-123.01666666666667,49.083333333333336,790,LADNER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490500000,-1230100000,PST,1.20,1104470,,,N/A,G,1,9,,,,,1952-01-01 00:00:00,1971-12-01 00:00:00,,,1952-01-01 00:00:00,1971-10-31 00:00:00,1952-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-122.53333333333333,49.18333333333333,795,LANGLEY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1223200000,PST,,1104550,,,N/A,,1,9,,,,,1878-01-01 00:00:00,1900-12-01 00:00:00,,,1878-01-01 00:00:00,1900-10-31 00:00:00,1878-01-01 00:00:00,1900-12-01 00:00:00,Y,N,N
-122.66666666666667,49.03333333333333,796,LANGLEY CAMPBELL R PK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490200000,-1224000000,PST,56.00,1104553,,,Climate-Staffed,F,1,7,,,,,1987-01-01 00:00:00,1996-12-31 00:00:00,,,1987-04-01 00:00:00,1996-12-31 00:00:00,1987-01-01 00:00:00,1996-12-01 00:00:00,Y,N,N
-122.61666666666666,49.233333333333334,804,MAPLE RIDGE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491400000,-1223700000,PST,23.00,1104902,,,N/A,F,1,7,,,,,1973-01-01 00:00:00,1991-11-01 00:00:00,,,1973-01-01 00:00:00,1991-09-30 00:00:00,1973-01-01 00:00:00,1991-11-01 00:00:00,Y,N,N
-122.95,49.31666666666667,807,N VANCOUVER DOLLARTON 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491900000,-1225700000,PST,109.70,1105F5F,,,N/A,G,1,8,,,,,1990-01-01 00:00:00,1993-12-01 00:00:00,,,1990-05-01 00:00:00,1993-02-28 00:00:00,1990-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-122.93333333333334,49.21666666666667,815,NEW WESTMINSTER WEST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491300000,-1225600000,PST,83.80,1105570,,,N/A,G,1,9,,,,,1960-01-01 00:00:00,1971-12-01 00:00:00,,,1960-01-01 00:00:00,1971-09-30 00:00:00,1960-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-122.95,49.28333333333333,817,NORTH BURNABY UNION,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491700000,-1225700000,PST,121.90,1105627,,,N/A,F,1,7,,,,,1973-01-01 00:00:00,1980-12-01 00:00:00,,,1973-04-01 00:00:00,1980-01-31 00:00:00,1973-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-123.08333333333333,49.35,824,NORTH VANCOUVER HOLYROOD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230500000,PST,182.90,1105659,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1968-12-31 00:00:00,,,1960-02-01 00:00:00,1968-12-31 00:00:00,1960-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
-123.08333333333333,49.35,827,N VANCOUVER MOSQUITO CR,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230500000,PST,344.40,1105663,,,N/A,,1,9,,,,,1954-01-01 00:00:00,1960-12-31 00:00:00,,,1954-04-01 00:00:00,1960-12-31 00:00:00,1954-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-122.78333333333333,49.266666666666666,846,PORT COQUITLAM CITY YARD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491600000,-1224700000,PST,6.70,1106256,,,N/A,E,1,6,,,,,1971-01-01 00:00:00,1990-12-01 00:00:00,,,1971-01-01 00:00:00,1990-10-31 00:00:00,1971-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-123.08694444444444,49.17861111111111,853,RICHMOND DALLYN 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491043000,-1230513000,PST,1.80,1106764,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1963-01-01 00:00:00,2024-10-01 00:00:00,,,1963-11-01 00:00:00,2024-10-01 00:00:00,1963-01-01 00:00:00,2007-02-01 00:00:00,Y,N,N
-122.76666666666667,49.03333333333333,862,SURREY WHITE ROCK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490200000,-1224600000,PST,54.90,1107H7R,,,N/A,F,1,7,,,,,1980-01-01 00:00:00,1987-12-01 00:00:00,,,1980-08-01 00:00:00,1987-07-31 00:00:00,1980-01-01 00:00:00,1987-12-01 00:00:00,Y,N,N
-122.76666666666667,49.2,863,SURREY 104 AVE 164 ST,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491200000,-1224600000,PST,65.50,1107QP8,,,N/A,G,1,9,,,,,1974-01-01 00:00:00,1974-12-01 00:00:00,,,1974-04-01 00:00:00,1974-06-30 00:00:00,1974-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-122.33333333333333,49.28333333333333,868,STAVE LAKE SEVENTYNINE CREEK,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491700000,-1222000000,PST,106.00,1107689,,,Climate-Staffed,G,1,8,,,,,1987-01-01 00:00:00,1995-09-30 00:00:00,,,1987-12-01 00:00:00,1995-09-30 00:00:00,1987-01-01 00:00:00,1995-09-01 00:00:00,Y,N,N
-123.11666666666666,49.28333333333333,882,VANCOUVER CITY HALL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491700000,-1230700000,PST,86.30,1108430,,,N/A,D,1,5,,,,,1924-01-01 00:00:00,1987-12-01 00:00:00,,,1924-01-01 00:00:00,1987-02-28 00:00:00,1924-01-01 00:00:00,1987-12-01 00:00:00,Y,N,N
-123.05,49.2,887,VANCOUVER FRASERVIEW,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491200000,-1230300000,PST,85.30,1108445,,,N/A,,1,9,,,,,1955-01-01 00:00:00,1958-12-01 00:00:00,,,1955-07-01 00:00:00,1958-03-31 00:00:00,1955-01-01 00:00:00,1958-12-01 00:00:00,Y,N,N
-123.1,49.266666666666666,895,VANCOUVER MT PLEASANT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491600000,-1230600000,PST,48.80,1108460,,,N/A,,1,9,,,,,1955-01-01 00:00:00,1956-12-31 00:00:00,,,1955-07-01 00:00:00,1956-12-31 00:00:00,1955-01-01 00:00:00,1956-12-01 00:00:00,Y,N,N
-123.21666666666667,49.266666666666666,904,VANCOUVER WEST PT GREY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491600000,-1231300000,PST,61.00,1108488,,,N/A,,1,9,,,,,1963-01-01 00:00:00,1966-12-31 00:00:00,,,1963-01-01 00:00:00,1966-12-31 00:00:00,1963-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-123.13333333333334,49.36666666666667,908,W VANC BALLANTREE PLACE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492200000,-1230800000,PST,289.60,1108823,,,N/A,D,1,5,,,,,1972-01-01 00:00:00,1988-12-01 00:00:00,,,1972-03-01 00:00:00,1988-03-31 00:00:00,1972-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-123.11666666666666,49.35,909,W VANC CAPILANO GCC,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492100000,-1230700000,PST,200.90,1108825,,,Climate-Staffed,E,1,6,,,,,1976-01-01 00:00:00,1998-09-30 00:00:00,,,1976-04-01 00:00:00,1998-09-30 00:00:00,1976-01-01 00:00:00,1998-09-01 00:00:00,Y,N,N
-123.15,49.333333333333336,919,WEST VANCOUVER RENA CRES,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492000000,-1230900000,PST,146.30,1108848,,,N/A,G,1,8,,,,,1962-01-01 00:00:00,1975-12-01 00:00:00,,,1962-01-01 00:00:00,1975-06-30 00:00:00,1962-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-122.46666666666667,49.18333333333333,930,WHONNOCK NO 5 RD,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1222800000,PST,61.00,1108923,,,N/A,,1,9,,,,,1959-01-01 00:00:00,1960-12-01 00:00:00,,,1959-10-01 00:00:00,1960-11-30 00:00:00,1959-01-01 00:00:00,1960-12-01 00:00:00,Y,N,N
-122.5,49.18333333333333,931,WHONNOCK THORN HILL,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491100000,-1223000000,PST,213.40,1108925,,,N/A,,1,9,,,,,1957-01-01 00:00:00,1969-12-01 00:00:00,,,1957-06-01 00:00:00,1969-03-31 00:00:00,1957-01-01 00:00:00,1969-12-01 00:00:00,Y,N,N
-123.23333333333333,49.45,673,LIONS BAY 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,492700000,-1231400000,PST,40.00,110D634,,,N/A,G,1,8,,,,,1988-01-01 00:00:00,1989-12-31 00:00:00,,,1988-08-01 00:00:00,1989-12-31 00:00:00,1988-01-01 00:00:00,1989-12-01 00:00:00,Y,N,N
-122.68333333333334,49.21666666666667,682,PITT MEADOWS STP,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,491300000,-1224100000,PST,4.90,110FAG9,,,N/A,D,1,5,,,,,1974-01-01 00:00:00,1993-12-01 00:00:00,,,1974-04-01 00:00:00,1993-10-31 00:00:00,1974-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-122.85,49.1,687,SURREY PANORAMA RIDGE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,490600000,-1225100000,PST,50.00,110G8G8,,,N/A,G,1,8,,,,,1987-01-01 00:00:00,1992-12-01 00:00:00,,,1987-04-01 00:00:00,1992-02-29 00:00:00,1987-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-124.51666666666667,49.833333333333336,329,POWELL RIVER WESTVIEW,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,495000000,-1243100000,PST,54.90,1046410,,,N/A,E,1,6,,,,,1960-01-01 00:00:00,1986-12-01 00:00:00,,,1960-06-01 00:00:00,1986-01-31 00:00:00,1960-01-01 00:00:00,1986-12-01 00:00:00,Y,N,N
-123.16119444444445,49.783208333333334,336,SQUAMISH AIRPORT,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494659550,-1230940300,PST,53.70,10476F0,WSK,71207,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1982-01-01 00:00:00,2024-10-02 12:30:01,1982-05-17 15:00:00,2024-10-02 12:30:01,1982-05-01 00:00:00,2024-10-02 00:00:00,1982-01-01 00:00:00,2007-02-01 00:00:00,Y,N,Y
-123.13333333333334,49.7,337,SQUAMISH,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,494200000,-1230800000,PST,31.10,1047660,,,N/A,F,1,7,,,,,1959-01-01 00:00:00,1996-08-31 00:00:00,,,1959-10-01 00:00:00,1996-08-31 00:00:00,1959-01-01 00:00:00,1996-08-01 00:00:00,Y,N,N
-123.13333333333334,49.61666666666667,346,TUNNEL CAMP,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,493700000,-1230800000,PST,670.60,1048310,,,N/A,G,1,8,,,,,1924-01-01 00:00:00,1974-12-01 00:00:00,,,1924-01-01 00:00:00,1974-10-31 00:00:00,1924-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-132.73333333333332,53.86666666666667,355,EDEN LAKE,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,535200000,-1324400000,PST,42.70,1052639,,,N/A,G,1,9,,,,,1973-01-01 00:00:00,1974-12-01 00:00:00,,,1973-06-01 00:00:00,1974-05-31 00:00:00,1973-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-129.81666666666666,55.416666666666664,377,ANYOX,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,552500000,-1294900000,PST,112.80,1060446,,,N/A,,1,9,,,,,1916-01-01 00:00:00,1935-12-01 00:00:00,,,1916-05-01 00:00:00,1935-06-30 00:00:00,1916-01-01 00:00:00,1935-12-01 00:00:00,Y,N,N
-126.59583333333333,52.3875,381,BELLA COOLA A,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,522315000,-1263545000,PST,35.70,1060841,YBD,71206,Aviation-Staffed,D,1,5,,,,,1983-01-01 00:00:00,2017-11-18 00:00:00,1983-02-01 07:00:00,2013-08-15 10:00:00,1983-02-01 00:00:00,2017-11-18 00:00:00,1983-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
-129.68333333333334,53.05,390,ETHELDA BAY,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,530300000,-1294100000,PST,9.60,1062745,,,N/A,D,1,5,,,,,1957-01-01 00:00:00,1994-04-06 05:27:00,1957-12-02 05:00:00,1994-04-06 05:27:00,1957-12-01 00:00:00,1991-05-31 00:00:00,1957-01-01 00:00:00,1991-11-01 00:00:00,Y,N,Y
-126.75,51.666666666666664,392,GENESEE RIVER,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,514000000,-1264500000,PST,13.70,1063086,,,N/A,G,1,8,,,,,1971-01-01 00:00:00,1972-12-01 00:00:00,,,1971-05-01 00:00:00,1972-05-31 00:00:00,1971-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-128.65,53.983333333333334,401,KITIMAT MISSION,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,535900000,-1283900000,PST,6.10,1064290,,,N/A,,1,9,,,,,1902-01-01 00:00:00,1948-12-01 00:00:00,,,1902-10-01 00:00:00,1948-05-31 00:00:00,1902-01-01 00:00:00,1948-12-01 00:00:00,Y,N,N
-128.705,54.00972222222222,403,KITIMAT 2,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,540035000,-1284218000,PST,16.80,1064321,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1966-01-01 00:00:00,2023-12-08 00:00:00,,,1966-02-01 00:00:00,2023-12-08 00:00:00,1966-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,N
-128.71944444444443,52.26166666666666,409,MCINNES ISLAND,BC,BRITISH COLUMBIA,COLOMBIE-BRITANNIQUE,CAN,521542000,-1284310000,PST,25.90,1065010,WMS,71897,Climate-Staffed,A,1,1,CCG,GCC,Canadian Coast Guard,Garde côtière canadienne,1954-01-01 00:00:00,2024-10-01 00:00:00,1955-01-01 10:00:00,2001-12-13 13:00:00,1954-02-01 00:00:00,2024-10-01 00:00:00,1954-01-01 00:00:00,2007-02-01 00:00:00,Y,Y,Y
