x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-78.13333333333334,48.2,6069,RIVIERE HEVA,QC,QUEBEC,QUÉBEC,CAN,481200000,-780800000,EST,305.00,7096621,,,N/A,F,1,7,,,,,1984-01-01 00:00:00,2004-04-30 00:00:00,,,1984-06-01 00:00:00,2004-04-30 00:00:00,1984-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
-77.26666666666667,60.03333333333333,6084,POVUNGNITUK,QC,QUEBEC,QUÉBEC,CAN,600200000,-771600000,EST,15.20,7106220,,,N/A,,1,9,,,,,1965-01-01 00:00:00,1967-12-01 00:00:00,,,1965-06-01 00:00:00,1967-01-31 00:00:00,1965-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-69.55,61.083333333333336,6089,CAPE HOPES ADVANCE,QC,QUEBEC,QUÉBEC,CAN,610500000,-693300000,EST,73.20,7111080,,,N/A,G,1,9,,,,,1928-10-01 00:00:00,1971-12-01 00:00:00,1953-01-01 02:00:00,1971-08-31 20:00:00,1928-10-01 00:00:00,1971-08-31 00:00:00,1929-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-68.41666666666667,58.1,6095,KUUJJUAQ A,QC,QUEBEC,QUÉBEC,CAN,580600000,-682500000,EST,39.90,7113534,YVP,71906,Aviation-Staffed,A,1,1,,,,,1947-01-01 00:00:00,2014-03-06 13:00:00,1953-01-01 10:00:00,2014-03-06 13:00:00,1947-03-01 00:00:00,2014-03-04 00:00:00,1947-01-01 00:00:00,2005-12-01 00:00:00,Y,Y,Y
-89.51666666666667,48.233333333333334,6899,TRANQUILLO RIDGE,ON,ONTARIO,ONTARIO,CAN,481400000,-893100000,EST,317.00,6048864,,,Climate-Staffed,F,1,7,,,,,1991-01-01 00:00:00,2007-12-31 00:00:00,,,1991-06-01 00:00:00,2007-12-31 00:00:00,1991-01-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-84.51666666666667,46.47805555555556,54838,SAULT STE. MARIE AIRPORT,ON,ONTARIO,ONTARIO,CAN,462841000,-843100000,EST,187.00,6057593,OSM,73070,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2019-02-08 00:00:00,2024-10-02 12:30:01,2019-02-09 00:00:00,2024-10-02 12:30:01,2019-02-08 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-86.93232,49.78091,54858,GERALDTON AIRPORT,ON,ONTARIO,ONTARIO,CAN,494651276,-865556352,EST,340.00,6042719,OGE,73071,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2018-12-12 00:00:00,2024-10-02 12:30:01,2018-12-13 00:00:00,2024-10-02 12:30:01,2018-12-12 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-64.48333333333333,48.78333333333333,54918,GASPE AIRPORT,QC,QUEBEC,QUÉBEC,CAN,484700000,-642900000,EST,36.00,7052603,GGA,73116,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2019-06-12 00:00:00,2024-10-02 12:30:01,2019-06-12 18:00:00,2024-10-02 12:30:01,2019-06-12 00:00:00,2024-10-02 00:00:00,,,N,N,Y
-62.28055555555556,82.51777777777778,1731,ALERT,NU,NUNAVUT,NUNAVUT,CAN,823104000,-621650000,AST,30.50,2400300,WLT,,Aviation-Auto,A,1,1,,,,,1950-01-01 00:00:00,2006-10-31 00:00:00,1953-01-01 01:00:00,2006-10-03 14:00:00,1950-07-01 00:00:00,2006-10-31 00:00:00,1950-01-01 00:00:00,2006-10-01 00:00:00,Y,N,Y
-74.7,78.61666666666666,1741,CAPE HERSCHEL,NU,NUNAVUT,NUNAVUT,CAN,783700000,-744200000,AST,60.00,2400658,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1974-12-01 00:00:00,1973-06-04 13:00:00,1974-09-20 01:00:00,1973-06-01 00:00:00,1974-09-30 00:00:00,1973-01-01 00:00:00,1974-12-01 00:00:00,Y,N,N
-62.15,67.1,1748,DURBAN ISLAND,NU,NUNAVUT,NUNAVUT,CAN,670600000,-620900000,AST,664.50,2401060,,,N/A,,1,9,,,,,1960-01-01 00:00:00,1963-12-01 00:00:00,,,1960-01-01 00:00:00,1963-06-30 00:00:00,1960-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-69.91666666666667,62.833333333333336,1762,LAKE HARBOUR,NU,NUNAVUT,NUNAVUT,CAN,625000000,-695500000,AST,16.50,2402681,,,N/A,,1,9,,,,,1913-01-01 00:00:00,1946-12-01 00:00:00,,,1913-09-01 00:00:00,1946-05-31 00:00:00,1913-01-01 00:00:00,1946-12-01 00:00:00,Y,N,N
-95.31666666666666,68.83333333333333,1767,MATHESON POINT,NU,NUNAVUT,NUNAVUT,CAN,685000000,-951900000,AST,70.10,2402688,,,N/A,,1,9,,,,,1959-01-01 00:00:00,1963-12-01 00:00:00,,,1959-01-01 00:00:00,1963-07-31 00:00:00,1959-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-79.71666666666667,43.68333333333333,4874,BRAMALEA,ON,ONTARIO,ONTARIO,CAN,434100000,-794300000,EST,205.70,6150898,,,N/A,G,1,9,,,,,1967-01-01 00:00:00,1971-12-01 00:00:00,,,1967-09-01 00:00:00,1971-02-28 00:00:00,1967-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-77.73333333333333,44.06666666666667,4878,BRIGHTON,ON,ONTARIO,ONTARIO,CAN,440400000,-774400000,EST,92.70,6150961,,,N/A,,1,9,,,,,1948-01-01 00:00:00,1950-12-01 00:00:00,,,1948-05-01 00:00:00,1950-08-31 00:00:00,1948-01-01 00:00:00,1950-12-01 00:00:00,Y,N,N
-78.8,44.03333333333333,4881,BURKETON MCLAUGHLIN,ON,ONTARIO,ONTARIO,CAN,440200000,-784800000,EST,312.40,6151042,,,Climate-Staffed,A,1,1,,,,,1969-01-01 00:00:00,2002-03-31 00:00:00,,,1969-02-01 00:00:00,2002-03-31 00:00:00,1969-01-01 00:00:00,2002-03-01 00:00:00,Y,Y,N
-79.6,43.61666666666667,4888,BURNHAMTHORPE,ON,ONTARIO,ONTARIO,CAN,433700000,-793600000,EST,144.80,6151065,,,N/A,,1,9,,,,,1951-01-01 00:00:00,1955-12-01 00:00:00,,,1951-05-01 00:00:00,1955-03-31 00:00:00,1951-01-01 00:00:00,1955-12-01 00:00:00,Y,N,N
-79.86666666666666,43.8,4893,CAMPBELLS CROSS,ON,ONTARIO,ONTARIO,CAN,434800000,-795200000,EST,281.90,6151140,,,N/A,,1,9,,,,,1951-01-01 00:00:00,1951-12-01 00:00:00,,,1951-06-01 00:00:00,1951-09-30 00:00:00,1951-01-01 00:00:00,1951-12-01 00:00:00,Y,N,N
-76.90780333333333,44.40335833333334,4898,CENTREVILLE,ON,ONTARIO,ONTARIO,CAN,442412090,-765428092,EST,150.00,6151309,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,1985-12-01 00:00:00,2024-09-30 00:00:00,,,1985-12-01 00:00:00,2024-09-30 00:00:00,1986-01-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-79.61666666666666,43.516666666666666,4903,CLARKSON,ON,ONTARIO,ONTARIO,CAN,433100000,-793700000,EST,93.00,6151548,,,N/A,,1,9,,,,,1949-01-01 00:00:00,1967-12-01 00:00:00,,,1949-12-01 00:00:00,1967-09-30 00:00:00,1949-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-77.6,44.233333333333334,4918,FRANKFORD MOE,ON,ONTARIO,ONTARIO,CAN,441400000,-773600000,EST,114.30,6152555,,,N/A,D,1,5,,,,,1959-01-01 00:00:00,1994-12-01 00:00:00,,,1959-12-01 00:00:00,1994-02-28 00:00:00,1959-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-78.4,44.03333333333333,4921,GARDEN HILL,ON,ONTARIO,ONTARIO,CAN,440200000,-782400000,EST,175.30,6152663,,,N/A,,1,9,,,,,1967-01-01 00:00:00,1968-12-01 00:00:00,,,1967-06-01 00:00:00,1968-06-30 00:00:00,1967-01-01 00:00:00,1968-12-01 00:00:00,Y,N,N
-59.31666666666667,50.7,5746,TETE A LA BALEINE,QC,QUEBEC,QUÉBEC,CAN,504200000,-591900000,EST,9.10,7048421,,,N/A,C,1,4,,,,,1965-11-01 00:00:00,1995-03-31 00:00:00,,,1965-11-01 00:00:00,1995-03-31 00:00:00,1966-01-01 00:00:00,1995-03-01 00:00:00,Y,N,N
-63.21666666666667,49.71666666666667,5755,TOUR NO 4 (MCDONALD),QC,QUEBEC,QUÉBEC,CAN,494300000,-631300000,EST,198.10,705Q5AF,,,N/A,,1,9,,,,,1966-01-01 00:00:00,1966-12-01 00:00:00,,,1966-06-01 00:00:00,1966-07-31 00:00:00,1966-01-01 00:00:00,1966-12-01 00:00:00,Y,N,N
-61.13333333333333,47.85,5774,BIRD ROCKS,QC,QUEBEC,QUÉBEC,CAN,475100000,-610800000,EST,32.30,7050790,,,N/A,,1,9,,,,,1881-01-01 00:00:00,1934-12-01 00:00:00,,,1881-01-01 00:00:00,1934-09-30 00:00:00,1881-01-01 00:00:00,1934-12-01 00:00:00,Y,N,N
-65.68333333333334,48.1,5780,CAPLAN,QC,QUEBEC,QUÉBEC,CAN,480600000,-654100000,EST,22.90,7051120,,,N/A,C,1,4,,,,,1947-01-01 00:00:00,2004-04-30 00:00:00,,,1947-04-01 00:00:00,2004-04-30 00:00:00,1947-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
-65.31666666666666,49.233333333333334,5781,CAP MADELEINE,QC,QUEBEC,QUÉBEC,CAN,491400000,-651900000,EST,2.00,7051160,,,N/A,C,1,4,,,,,1882-01-01 00:00:00,1994-12-01 00:00:00,,,1882-07-01 00:00:00,1994-05-31 00:00:00,1882-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-64.6,48.9,5788,CORTEREAL,QC,QUEBEC,QUÉBEC,CAN,485400000,-643600000,EST,21.30,7051940,,,N/A,G,1,9,,,,,1956-01-01 00:00:00,1972-12-01 00:00:00,,,1956-09-01 00:00:00,1972-10-31 00:00:00,1956-01-01 00:00:00,1972-12-01 00:00:00,Y,N,N
-67.26666666666667,48.65,5789,DEPOT JOHN,QC,QUEBEC,QUÉBEC,CAN,483900000,-671600000,EST,99.10,7051970,,,N/A,G,1,9,,,,,1963-01-01 00:00:00,1971-12-01 00:00:00,,,1963-01-01 00:00:00,1971-10-31 00:00:00,1963-01-01 00:00:00,1971-12-01 00:00:00,Y,N,N
-71.21666666666667,46.833333333333336,6913,DOMAINE-DE-MAIZERETS,QC,QUEBEC,QUÉBEC,CAN,465000000,-711300000,EST,6.00,7012040,,,N/A,G,1,8,,,,,1991-01-01 00:00:00,1994-12-01 00:00:00,,,1991-11-01 00:00:00,1994-05-31 00:00:00,1991-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-75.81666666666666,45.333333333333336,6952,BELLS CORNERS,ON,ONTARIO,ONTARIO,CAN,452000000,-754900000,EST,75.00,6100722,,,N/A,,1,9,,,,,1991-01-01 00:00:00,1991-12-01 00:00:00,,,1991-05-01 00:00:00,1991-05-31 00:00:00,1991-01-01 00:00:00,1991-12-01 00:00:00,Y,N,N
-79.88333333333334,43.766666666666666,6953,BRAMPTON AIRPORT,ON,ONTARIO,ONTARIO,CAN,434600000,-795300000,EST,274.30,6150914,,,N/A,G,1,9,,,,,1991-01-01 00:00:00,1992-12-01 00:00:00,,,1991-08-01 00:00:00,1992-08-31 00:00:00,1991-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-84.55,73.03333333333333,1782,STRATHCONA SOUND,NU,NUNAVUT,NUNAVUT,CAN,730200000,-843300000,AST,357.80,2403820,,,N/A,G,1,9,,,,,1975-01-01 00:00:00,1975-12-01 00:00:00,1975-01-18 12:00:00,1975-05-31 13:00:00,1975-01-01 00:00:00,1975-05-31 00:00:00,1975-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-61.78333333333333,47.416666666666664,5748,ILES DE LA MADELEINE A,QC,QUEBEC,QUÉBEC,CAN,472500000,-614700000,AST,10.70,705C2G9,YGR,71709,Aviation-Staffed,E,1,6,,,,,1978-09-01 06:00:00,2013-03-14 14:00:00,1978-09-01 06:00:00,2013-03-14 14:00:00,1983-05-01 00:00:00,2013-03-13 00:00:00,1983-01-01 00:00:00,2002-11-01 00:00:00,Y,N,Y
-66.83333333333333,44.65,6105,SEAL COVE,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,443900000,-665000000,AST,20.00,810M937,,,Climate-Staffed,E,1,6,,,,,1987-01-01 00:00:00,2004-02-29 00:00:00,,,1987-11-01 00:00:00,2004-02-29 00:00:00,1987-01-01 00:00:00,2004-02-01 00:00:00,Y,N,N
-66.36333333333333,45.99027777777778,6106,ACADIA FOREST EXP ST,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,455925000,-662148000,AST,54.00,8100100,,,Climate-Staffed,A,1,1,,,,,1955-01-01 00:00:00,2010-04-27 00:00:00,,,1955-01-01 00:00:00,2010-04-27 00:00:00,1955-01-01 00:00:00,2006-02-01 00:00:00,Y,Y,N
-64.81666666666666,45.88333333333333,6112,BALTIMORE,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,455300000,-644900000,AST,182.90,8100430,,,N/A,E,1,6,,,,,1982-01-01 00:00:00,1997-12-31 00:00:00,,,1982-02-01 00:00:00,1997-12-31 00:00:00,1982-01-01 00:00:00,1997-12-01 00:00:00,Y,N,N
-64.88333333333334,45.916666666666664,6118,BERRYTON,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,455500000,-645300000,AST,106.70,8100516,,,N/A,,1,9,,,,,1964-01-01 00:00:00,1965-12-31 00:00:00,,,1964-07-01 00:00:00,1965-12-31 00:00:00,1964-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-66.3,47.8,6122,BLUE MOUNTAIN TOWER,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,474800000,-661800000,AST,160.00,8100558,,,N/A,,1,9,,,,,1935-01-01 00:00:00,1951-06-30 00:00:00,,,1935-06-01 00:00:00,1951-06-30 00:00:00,1935-01-01 00:00:00,1950-12-01 00:00:00,Y,N,N
-64.76666666666667,46.43333333333333,6127,BOUCTOUCHE CDA,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,462600000,-644600000,AST,36.00,8100592,,,N/A,F,1,7,,,,,1982-01-01 00:00:00,1991-11-01 00:00:00,,,1982-07-01 00:00:00,1991-10-31 00:00:00,1982-01-01 00:00:00,1991-11-01 00:00:00,Y,N,N
-65.38333333333334,47.68333333333333,6132,CANOBIE,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,474100000,-652300000,AST,33.50,8100770,,,N/A,G,1,9,,,,,1977-01-01 00:00:00,1978-12-01 00:00:00,,,1977-09-01 00:00:00,1978-02-28 00:00:00,1977-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-67.46666666666667,45.88333333333333,6133,CANTERBURY,NB,NEW BRUNSWICK,NOUVEAU-BRUNSWICK,CAN,455300000,-672800000,AST,173.80,8100775,,,N/A,D,1,5,,,,,1970-01-01 00:00:00,1990-12-01 00:00:00,,,1970-06-01 00:00:00,1990-06-30 00:00:00,1970-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-79.06666666666666,43.9,4930,GREENWOOD MTRCA,ON,ONTARIO,ONTARIO,CAN,435400000,-790400000,EST,128.00,6153020,,,N/A,D,1,5,,,,,1960-01-01 00:00:00,1993-12-01 00:00:00,,,1960-01-01 00:00:00,1993-11-30 00:00:00,1960-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-79.81666666666666,43.666666666666664,4947,HUTTONVILLE,ON,ONTARIO,ONTARIO,CAN,434000000,-794900000,EST,237.70,6153676,,,N/A,F,1,7,,,,,1973-01-01 00:00:00,1978-12-01 00:00:00,,,1973-01-01 00:00:00,1978-04-30 00:00:00,1973-01-01 00:00:00,1978-12-01 00:00:00,Y,N,N
-79.35,43.833333333333336,4968,MARKHAM WATERWORKS,ON,ONTARIO,ONTARIO,CAN,435000000,-792100000,EST,182.90,6154994,,,N/A,F,1,7,,,,,1961-01-01 00:00:00,1979-12-01 00:00:00,,,1961-10-01 00:00:00,1979-02-28 00:00:00,1961-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
-77.7,44.483333333333334,4969,MARMORA,ON,ONTARIO,ONTARIO,CAN,442900000,-774200000,EST,203.80,6154995,,,N/A,G,1,8,,,,,1981-01-01 00:00:00,1993-12-01 00:00:00,,,1981-01-01 00:00:00,1993-06-30 00:00:00,1981-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-79.61666666666666,43.583333333333336,4970,MISSISSAUGA,ON,ONTARIO,ONTARIO,CAN,433500000,-793700000,EST,118.00,6155BA0,,,N/A,G,1,9,,,,,1979-01-01 00:00:00,1983-12-01 00:00:00,,,1979-12-01 00:00:00,1983-05-31 00:00:00,1979-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-79.69696166666667,43.4280575,4971,OAKVILLE GERARD,ON,ONTARIO,ONTARIO,CAN,432541007,-794149062,EST,92.00,6155PD4,,,Climate-Staffed,F,1,7,,,,,1990-01-01 00:00:00,2006-10-31 00:00:00,,,1990-04-01 00:00:00,2006-10-31 00:00:00,1990-01-01 00:00:00,2006-10-01 00:00:00,Y,N,N
-64.53333333333333,48.38333333333333,5796,GRANDE RIVIERE,QC,QUEBEC,QUÉBEC,CAN,482300000,-643200000,EST,8.00,7052820,,,N/A,E,1,6,,,,,1963-01-01 00:00:00,1997-05-31 00:00:00,,,1963-01-01 00:00:00,1997-05-31 00:00:00,1963-01-01 00:00:00,1997-05-01 00:00:00,Y,N,N
-67.46666666666667,48.85,5810,MATANE,QC,QUEBEC,QUÉBEC,CAN,485100000,-672800000,EST,30.00,7054640,,,N/A,E,1,6,,,,,1951-01-01 00:00:00,2004-04-30 00:00:00,,,1951-06-01 00:00:00,2004-04-30 00:00:00,1951-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
-66.93333333333334,47.96666666666667,5811,MATAPEDIA,QC,QUEBEC,QUÉBEC,CAN,475800000,-665600000,EST,16.20,7054680,,,N/A,G,1,9,,,,,1927-01-01 00:00:00,1973-12-01 00:00:00,,,1927-01-01 00:00:00,1973-09-30 00:00:00,1927-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-68.21666666666667,48.6,5814,MONT-JOLI A,QC,QUEBEC,QUÉBEC,CAN,483600000,-681300000,EST,52.40,7055120,YYY,71718,Aviation-Staffed,A,1,1,,,,,1943-01-01 00:00:00,2013-03-14 13:00:00,1953-01-01 00:00:00,2013-03-14 13:00:00,1943-01-01 00:00:00,2013-03-13 00:00:00,1943-01-01 00:00:00,2005-12-01 00:00:00,Y,Y,Y
-64.4,49.016666666666666,5837,RIVIERE AU RENARD,QC,QUEBEC,QUÉBEC,CAN,490100000,-642400000,EST,40.80,7056563,,,N/A,F,1,7,,,,,1958-01-01 00:00:00,1977-12-01 00:00:00,1958-08-18 11:00:00,1977-08-31 22:00:00,1958-08-01 00:00:00,1977-08-31 00:00:00,1958-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-67.06666666666666,47.983333333333334,5842,ST ALEXIS DE MATAPEDIA,QC,QUEBEC,QUÉBEC,CAN,475900000,-670400000,EST,274.00,7056814,,,N/A,D,1,5,,,,,1964-01-01 00:00:00,2004-04-30 00:00:00,,,1964-07-01 00:00:00,2004-04-30 00:00:00,1964-01-01 00:00:00,2004-04-01 00:00:00,Y,N,N
-70.80833333333334,46.99666666666667,8989,ILE D'ORLEANS,QC,QUEBEC,QUÉBEC,CAN,465948000,-704830000,EST,3.60,70132G9,WER,71424,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,1992-12-05 00:00:00,2024-10-02 12:30:01,1994-02-01 02:00:00,2024-10-02 12:30:01,1992-12-05 00:00:00,2024-10-01 00:00:00,,,Y,N,N
