x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,FRE_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-82.45168166666667,42.763893333333336,4555,COURTRIGHT,ON,ONTARIO,ONTARIO,CAN,424550016,-822706054,EST,185.90,61219J1,,,Climate-Staffed,A,1,1,,,,,1969-01-01 00:00:00,1997-12-31 00:00:00,,,1969-08-01 00:00:00,1997-12-31 00:00:00,1969-01-01 00:00:00,1997-12-01 00:00:00,Y,N,N
-71.66666666666667,45.483333333333334,5353,EAST ANGUS,QC,QUEBEC,QUÉBEC,CAN,452900000,-714000000,EST,189.00,7022280,,,N/A,E,1,6,,,,,1919-01-01 00:00:00,1985-12-01 00:00:00,,,1919-08-01 00:00:00,1985-01-31 00:00:00,1919-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-71.43333333333334,45.266666666666666,5357,EATON SECOND BRANCH,QC,QUEBEC,QUÉBEC,CAN,451600000,-712600000,EST,491.60,7022306,,,N/A,E,1,6,,,,,1966-01-01 00:00:00,1981-12-31 00:00:00,,,1966-08-01 00:00:00,1981-12-31 00:00:00,1966-01-01 00:00:00,1981-12-01 00:00:00,Y,N,N
-72.9,45.3,5358,FARNHAM,QC,QUEBEC,QUÉBEC,CAN,451800000,-725400000,EST,68.00,7022320,,,N/A,C,1,4,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1917-01-01 00:00:00,2024-08-31 00:00:00,,,1917-06-01 00:00:00,2024-08-31 00:00:00,1917-01-01 00:00:00,2018-02-01 00:00:00,Y,Y,N
-71.55,45.36666666666667,5360,FLANDERS,QC,QUEBEC,QUÉBEC,CAN,452200000,-713300000,EST,,7022374,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1977-12-01 00:00:00,,,1973-01-01 00:00:00,1977-11-30 00:00:00,1973-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-73.0,45.8,5361,FLEURY,QC,QUEBEC,QUÉBEC,CAN,454800000,-730000000,EST,30.50,7022375,,,N/A,A,1,1,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1967-01-01 00:00:00,2024-08-31 00:00:00,,,1967-01-01 00:00:00,2024-08-31 00:00:00,1967-01-01 00:00:00,2018-01-01 00:00:00,N,Y,N
-73.9,45.03333333333333,5364,FRANKLIN CENTRE,QC,QUEBEC,QUÉBEC,CAN,450200000,-735400000,EST,144.80,7022560,,,N/A,F,1,7,,,,,1954-07-01 00:00:00,1985-12-01 00:00:00,,,1954-07-01 00:00:00,1985-07-31 00:00:00,1955-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-71.95,45.2,5371,HATLEY,QC,QUEBEC,QUÉBEC,CAN,451200000,-715700000,EST,304.80,7023005,,,N/A,E,1,6,,,,,1965-01-01 00:00:00,1985-12-01 00:00:00,,,1965-05-01 00:00:00,1985-01-31 00:00:00,1965-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-73.71666666666667,45.06666666666667,5373,HEMMINGFORD FOUR WINDS,QC,QUEBEC,QUÉBEC,CAN,450400000,-734300000,EST,61.00,7023075,,,N/A,D,1,5,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1960-01-01 00:00:00,2024-08-31 00:00:00,,,1960-07-01 00:00:00,2024-08-31 00:00:00,1960-01-01 00:00:00,2018-02-01 00:00:00,Y,Y,N
-74.16666666666667,45.05,5374,HUNTINGDON,QC,QUEBEC,QUÉBEC,CAN,450300000,-741000000,EST,49.10,7023240,,,N/A,D,1,5,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1870-01-01 00:00:00,2023-02-28 00:00:00,,,1870-01-01 00:00:00,2023-02-28 00:00:00,1870-01-01 00:00:00,2008-09-01 00:00:00,Y,N,N
-73.43333333333334,45.38333333333333,5389,LAPRAIRIE,QC,QUEBEC,QUÉBEC,CAN,452300000,-732600000,EST,30.00,7024100,,,N/A,E,1,6,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1963-01-01 00:00:00,2024-08-31 00:00:00,,,1963-01-01 00:00:00,2024-08-31 00:00:00,1963-01-01 00:00:00,2018-02-01 00:00:00,Y,N,N
-72.95,45.61666666666667,5390,LA PROVIDENCE,QC,QUEBEC,QUÉBEC,CAN,453700000,-725700000,EST,33.00,7024102,,,N/A,G,1,8,,,,,1990-01-01 00:00:00,1991-12-01 00:00:00,,,1990-04-01 00:00:00,1991-03-31 00:00:00,1990-01-01 00:00:00,1991-12-01 00:00:00,Y,N,N
-73.61666666666666,45.43333333333333,5391,LA SALLE,QC,QUEBEC,QUÉBEC,CAN,452600000,-733700000,EST,22.90,7024118,,,N/A,F,1,7,,,,,1973-01-01 00:00:00,1983-12-01 00:00:00,,,1973-01-01 00:00:00,1983-07-31 00:00:00,1973-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-79.63333333333334,47.45,4149,HAILEYBURY,ON,ONTARIO,ONTARIO,CAN,472700000,-793800000,EST,189.00,6073138,,,N/A,F,1,7,,,,,1893-01-01 00:00:00,1977-12-01 00:00:00,,,1893-12-01 00:00:00,1977-11-30 00:00:00,1893-01-01 00:00:00,1977-12-01 00:00:00,Y,N,N
-79.83333333333333,47.8,4150,HEASLIP,ON,ONTARIO,ONTARIO,CAN,474800000,-795000000,EST,221.90,6073420,,,N/A,,1,9,,,,,1928-01-01 00:00:00,1967-12-01 00:00:00,,,1928-11-01 00:00:00,1967-04-30 00:00:00,1928-01-01 00:00:00,1967-12-01 00:00:00,Y,N,N
-80.66666666666667,48.75,4154,IROQUOIS FALLS,ON,ONTARIO,ONTARIO,CAN,484500000,-804000000,EST,259.10,6073810,,,N/A,C,1,4,,,,,1913-01-01 00:00:00,1998-12-31 00:00:00,,,1913-03-01 00:00:00,1998-12-31 00:00:00,1913-01-01 00:00:00,1998-12-01 00:00:00,Y,N,N
-80.46666666666667,48.53333333333333,4163,MATHESON ONT HYDRO,ON,ONTARIO,ONTARIO,CAN,483200000,-802800000,EST,274.00,6075013,,,N/A,F,1,7,,,,,1983-01-01 00:00:00,1992-12-01 00:00:00,,,1983-06-01 00:00:00,1992-09-30 00:00:00,1983-01-01 00:00:00,1992-12-01 00:00:00,Y,N,N
-80.01666666666667,46.38333333333333,4185,CACHE BAY,ON,ONTARIO,ONTARIO,CAN,462300000,-800100000,EST,198.10,608A06G,,,N/A,G,1,8,,,,,1981-01-01 00:00:00,1985-12-01 00:00:00,,,1981-05-01 00:00:00,1985-03-31 00:00:00,1981-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-79.4,45.655015,45349,BURK'S FALLS,ON,ONTARIO,ONTARIO,CAN,453918054,-792400000,EST,335.00,6111050,,,Climate-Staffed,,,,,,,,2006-08-01 00:00:00,2010-03-30 00:00:00,,,2006-08-01 00:00:00,2010-03-30 00:00:00,2006-08-01 00:00:00,2006-12-01 00:00:00,Y,N,N
-77.554745,44.293081666666666,46387,STIRLING,ON,ONTARIO,ONTARIO,CAN,441735094,-773317082,EST,130.00,6158052,,,Climate-Staffed,,,,CCN,RCSC,Co-operative Climate Network,Réseau coopératif de stations climatiques,2007-10-09 00:00:00,2018-04-16 00:00:00,,,2007-10-09 00:00:00,2018-04-16 00:00:00,,,Y,N,N
-65.7,66.13333333333334,47487,PANGNIRTUNG AWOS,NU,NUNAVUT,NUNAVUT,CAN,660800000,-654200000,EST,24.10,2403052,YXP,,Aviation-Auto,,,,,,,,2008-07-02 19:00:00,2013-03-07 13:00:00,2008-07-02 19:00:00,2013-03-07 13:00:00,,,,,N,N,Y
-81.39027777777778,48.55722222222222,47547,TIMMINS CLIMATE,ON,ONTARIO,ONTARIO,CAN,483326000,-812325000,EST,294.40,6078282,TMS,71193,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2008-08-19 16:00:00,2024-10-02 12:30:01,2008-08-19 16:00:00,2024-10-02 12:30:01,2008-10-01 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-81.71666666666667,43.75,4566,GODERICH LIGHTHOUSE,ON,ONTARIO,ONTARIO,CAN,434500000,-814300000,EST,,6122848,,,N/A,,1,9,,,,,1874-01-01 00:00:00,1911-12-01 00:00:00,,,1874-11-01 00:00:00,1911-03-31 00:00:00,1874-01-01 00:00:00,1911-12-01 00:00:00,Y,N,N
-81.56666666666666,43.3,4569,GRAND BEND RES STN 4,ON,ONTARIO,ONTARIO,CAN,431800000,-813400000,EST,245.40,61229HH,,,N/A,,1,9,,,,,1962-01-01 00:00:00,1965-12-31 00:00:00,,,1962-05-01 00:00:00,1965-12-31 00:00:00,1962-01-01 00:00:00,1965-12-01 00:00:00,Y,N,N
-81.5,43.95,4576,LUCKNOW,ON,ONTARIO,ONTARIO,CAN,435700000,-813000000,EST,289.60,6124700,,,N/A,C,1,4,,,,,1885-01-01 00:00:00,1993-12-31 00:00:00,,,1885-01-01 00:00:00,1993-12-31 00:00:00,1885-01-01 00:00:00,1993-12-01 00:00:00,Y,N,N
-82.41666666666667,43.0,4591,SARNIA WATERWORKS,ON,ONTARIO,ONTARIO,CAN,430000000,-822500000,EST,178.90,6127527,,,N/A,G,1,8,,,,,1961-01-01 00:00:00,1975-12-01 00:00:00,,,1961-06-01 00:00:00,1975-04-30 00:00:00,1961-01-01 00:00:00,1975-12-01 00:00:00,Y,N,N
-81.15696111111112,44.519466666666666,4596,TARA,ON,ONTARIO,ONTARIO,CAN,443110080,-810925060,EST,230.00,6128206,,,Climate-Staffed,E,1,6,,,,,1986-01-01 00:00:00,2011-03-31 00:00:00,,,1986-07-01 00:00:00,2011-03-31 00:00:00,1986-01-01 00:00:00,2006-12-01 00:00:00,Y,Y,N
-81.66666666666667,45.25,4598,TOBERMORY,ON,ONTARIO,ONTARIO,CAN,451500000,-814000000,EST,182.90,6128320,,,N/A,F,1,7,,,,,1888-01-01 00:00:00,1983-12-01 00:00:00,,,1888-07-01 00:00:00,1983-06-30 00:00:00,1888-01-01 00:00:00,1983-12-01 00:00:00,Y,N,N
-81.53333333333333,45.233333333333334,4599,TOBERMORY CYPRUS LAKE,ON,ONTARIO,ONTARIO,CAN,451400000,-813200000,EST,190.00,6128323,,,N/A,F,1,7,,,,,1988-01-01 00:00:00,1994-12-31 00:00:00,,,1988-05-01 00:00:00,1994-12-31 00:00:00,1988-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-71.73333333333333,45.3,5407,MARTINVILLE,QC,QUEBEC,QUÉBEC,CAN,451800000,-714400000,EST,259.10,7024628,,,N/A,F,1,7,,,,,1965-01-01 00:00:00,1982-12-01 00:00:00,,,1965-04-01 00:00:00,1982-03-31 00:00:00,1965-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-73.91666666666667,45.35,5434,POINTE DU MOULIN,QC,QUEBEC,QUÉBEC,CAN,452100000,-735500000,EST,38.10,702607F,,,N/A,C,1,4,,,,,1973-01-01 00:00:00,1994-12-01 00:00:00,,,1973-01-01 00:00:00,1994-05-31 00:00:00,1973-01-01 00:00:00,1994-12-01 00:00:00,Y,N,N
-73.8,45.46666666666667,5435,POINTE CLAIRE,QC,QUEBEC,QUÉBEC,CAN,452800000,-734800000,EST,41.10,7026073,,,N/A,E,1,6,,,,,1973-01-01 00:00:00,1985-12-01 00:00:00,,,1973-01-01 00:00:00,1985-01-31 00:00:00,1973-01-01 00:00:00,1985-12-01 00:00:00,Y,N,N
-73.75,45.5,5436,POSTE SARAGUAY,QC,QUEBEC,QUÉBEC,CAN,453000000,-734500000,EST,30.50,7026213,,,N/A,G,1,8,,,,,1973-01-01 00:00:00,1982-12-31 00:00:00,,,1973-01-01 00:00:00,1982-12-31 00:00:00,1973-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-71.25,46.15,5450,ST ANTOINE DE PONTBRIAND,QC,QUEBEC,QUÉBEC,CAN,460900000,-711500000,EST,449.60,7026885,,,N/A,F,1,7,,,,,1965-01-01 00:00:00,1982-12-01 00:00:00,,,1965-04-01 00:00:00,1982-03-31 00:00:00,1965-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-79.86666666666666,46.45,4192,CRYSTAL FALLS,ON,ONTARIO,ONTARIO,CAN,462700000,-795200000,EST,227.10,6081928,,,N/A,D,1,5,,,,,1922-01-01 00:00:00,1988-12-01 00:00:00,,,1922-05-01 00:00:00,1988-01-31 00:00:00,1922-01-01 00:00:00,1988-12-01 00:00:00,Y,N,N
-79.85,47.083333333333336,4206,TIMAGAMI,ON,ONTARIO,ONTARIO,CAN,470500000,-795100000,EST,350.50,6088271,,,N/A,G,1,9,,,,,1966-01-01 00:00:00,1973-12-01 00:00:00,,,1966-08-01 00:00:00,1973-10-31 00:00:00,1966-01-01 00:00:00,1973-12-01 00:00:00,Y,N,N
-83.3,45.95,4207,COCKBURN ISLAND,ON,ONTARIO,ONTARIO,CAN,455700000,-831800000,EST,185.90,6091718,,,N/A,,1,9,,,,,1897-01-01 00:00:00,1910-12-01 00:00:00,,,1897-10-01 00:00:00,1910-03-31 00:00:00,1897-01-01 00:00:00,1910-12-01 00:00:00,Y,N,N
-76.23333333333333,45.18333333333333,4221,ALMONTE,ON,ONTARIO,ONTARIO,CAN,451100000,-761400000,EST,125.00,6100226,,,N/A,G,1,8,,,,,1912-01-01 00:00:00,1980-12-01 00:00:00,,,1912-02-01 00:00:00,1980-02-29 00:00:00,1912-01-01 00:00:00,1980-12-01 00:00:00,Y,N,N
-76.38333333333334,45.43333333333333,4224,ARNPRIOR,ON,ONTARIO,ONTARIO,CAN,452600000,-762300000,EST,99.10,6100340,,,N/A,,1,9,,,,,1959-01-01 00:00:00,1964-01-31 00:00:00,,,1959-09-01 00:00:00,1964-01-31 00:00:00,1959-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
-74.97084,45.17001166666667,4229,AVONMORE,ON,ONTARIO,ONTARIO,CAN,451012042,-745815024,EST,91.40,6100398,,,Climate-Staffed,C,1,4,,,,,1976-01-01 00:00:00,2006-06-30 00:00:00,,,1976-05-01 00:00:00,2006-06-30 00:00:00,1976-01-01 00:00:00,2006-06-01 00:00:00,Y,Y,N
-71.6913888888889,45.43861111111111,48371,SHERBROOKE,QC,QUEBEC,QUÉBEC,CAN,452619000,-714129000,EST,241.40,7028123,YSC,71610,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2009-10-08 16:00:00,2024-10-02 12:30:01,2009-10-08 16:00:00,2024-10-02 12:30:01,2009-10-22 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-78.88334472222222,43.922777777777775,48649,OSHAWA,ON,ONTARIO,ONTARIO,CAN,435522000,-785300041,EST,139.90,6155875,YOO,71697,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2010-06-03 00:00:00,2024-10-02 12:30:01,2010-06-03 14:00:00,2024-10-02 12:30:01,2010-06-03 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-79.76666666666667,42.85,48748,RAINHAM CENTURY FARM,ON,ONTARIO,ONTARIO,CAN,425100000,-794600000,EST,178.00,6137135,,,Climate-Staffed,,,,,,,,2010-06-21 00:00:00,2016-03-19 00:00:00,,,2010-06-21 00:00:00,2016-03-19 00:00:00,,,Y,N,N
-68.20444444444445,49.1325,48968,BAIE-COMEAU,QC,QUEBEC,QUÉBEC,CAN,490757000,-681216000,EST,21.60,7040444,YBC,71691,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2010-11-15 10:00:00,2024-10-02 12:30:01,2010-11-15 10:00:00,2024-10-02 12:30:01,2010-11-18 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-77.25222222222222,45.860277777777775,49068,PEMBROKE CLIMATE,ON,ONTARIO,ONTARIO,CAN,455137000,-771508000,EST,161.00,6106367,TPM,71196,Climate-Auto,,,,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service météorologique du Canada,2010-11-10 00:00:00,2024-10-02 12:30:01,2010-11-10 14:00:00,2024-10-02 12:30:01,2010-11-10 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-89.32166666666667,48.371944444444445,49389,THUNDER BAY,ON,ONTARIO,ONTARIO,CAN,482219000,-891918000,EST,199.30,6048260,YQT,71072,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-02-06 10:00:00,2024-10-02 12:30:01,2012-02-06 10:00:00,2024-10-02 12:30:01,2012-02-09 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-78.83555555555556,48.20611111111111,50090,ROUYN-NORANDA A,QC,QUEBEC,QUÉBEC,CAN,481222000,-785008000,EST,301.10,7086719,YUY,,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-12-03 12:00:00,2024-10-02 12:30:01,2012-12-03 12:00:00,2024-10-02 12:30:01,2018-10-30 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-81.1511111111111,43.033055555555556,50093,LONDON A,ON,ONTARIO,ONTARIO,CAN,430159000,-810904000,EST,278.00,6144473,YXU,71623,Aviation-Staffed,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-03-20 00:00:00,2024-10-02 12:30:01,2012-03-20 14:00:00,2024-10-02 12:30:01,2012-03-20 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-76.525,64.23027777777777,50328,KINNGAIT AIRPORT,NU,NUNAVUT,NUNAVUT,CAN,641349000,-763130000,EST,48.20,2400637,YTE,71366,Aviation-Auto,,,,NAVCAN,NAVCAN,NAV Canada,NAV Canada,2012-06-11 13:00:00,2024-10-02 12:30:01,2012-06-11 13:00:00,2024-10-02 12:30:01,2012-06-14 00:00:00,2024-10-02 00:00:00,,,Y,N,Y
-82.75,42.11666666666667,4622,COTTAM,ON,ONTARIO,ONTARIO,CAN,420700000,-824500000,EST,184.70,6131910,,,N/A,,1,9,,,,,1882-01-01 00:00:00,1926-01-31 00:00:00,,,1882-06-01 00:00:00,1926-01-31 00:00:00,1882-01-01 00:00:00,1921-12-01 00:00:00,Y,N,N
-79.66666666666667,42.85,4627,DUNNVILLE 2,ON,ONTARIO,ONTARIO,CAN,425100000,-794000000,EST,178.30,6132145,,,N/A,,1,9,,,,,1956-01-01 00:00:00,1957-12-01 00:00:00,,,1956-07-01 00:00:00,1957-05-31 00:00:00,1956-01-01 00:00:00,1957-12-01 00:00:00,Y,N,N
-81.93333333333334,42.266666666666666,4631,ERIEAU,ON,ONTARIO,ONTARIO,CAN,421600000,-815600000,EST,177.10,6132334,,,N/A,G,1,9,,,,,1979-01-01 00:00:00,1979-12-01 00:00:00,,,1979-06-01 00:00:00,1979-07-31 00:00:00,1979-01-01 00:00:00,1979-12-01 00:00:00,Y,N,N
-80.06666666666666,42.96666666666667,4642,HAGERSVILLE,ON,ONTARIO,ONTARIO,CAN,425800000,-800400000,EST,221.00,6133120,,,Climate-Staffed,D,1,5,,,,,1948-01-01 00:00:00,2004-07-31 00:00:00,,,1948-04-01 00:00:00,2004-07-31 00:00:00,1948-01-01 00:00:00,2004-07-01 00:00:00,Y,N,N
-79.08333333333333,43.13333333333333,4657,NIAGARA FALLS,ON,ONTARIO,ONTARIO,CAN,430800000,-790500000,EST,182.90,6135638,,,N/A,C,1,4,,,,,1902-01-01 00:00:00,1995-12-31 00:00:00,,,1902-12-01 00:00:00,1995-12-31 00:00:00,1902-01-01 00:00:00,1995-12-01 00:00:00,Y,N,N
-73.06666666666666,45.31666666666667,5453,STE BRIGIDE,QC,QUEBEC,QUÉBEC,CAN,451900000,-730400000,EST,47.20,7026918,,,N/A,G,1,8,,,,,1977-01-01 00:00:00,1982-12-01 00:00:00,,,1977-09-01 00:00:00,1982-03-31 00:00:00,1977-01-01 00:00:00,1982-12-01 00:00:00,Y,N,N
-70.7,46.15,5485,ST GEORGES,QC,QUEBEC,QUÉBEC,CAN,460900000,-704200000,EST,167.60,7027283,,,N/A,C,1,4,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1963-01-01 00:00:00,2024-08-31 00:00:00,,,1963-01-01 00:00:00,2024-08-31 00:00:00,1963-01-01 00:00:00,2018-02-01 00:00:00,Y,Y,N
-73.13333333333334,45.61666666666667,5501,STE MADELEINE,QC,QUEBEC,QUÉBEC,CAN,453700000,-730800000,EST,30.00,7027517,,,N/A,D,1,5,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1979-01-01 00:00:00,2023-02-28 00:00:00,,,1979-09-01 00:00:00,2023-02-28 00:00:00,1979-01-01 00:00:00,2016-07-01 00:00:00,Y,Y,N
-70.5,46.21666666666667,5510,ST PROSPER,QC,QUEBEC,QUÉBEC,CAN,461300000,-703000000,EST,281.90,7027660,,,N/A,A,1,1,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1963-01-01 00:00:00,2024-08-31 00:00:00,,,1963-01-01 00:00:00,2024-08-31 00:00:00,1963-01-01 00:00:00,2018-02-01 00:00:00,Y,Y,N
-70.95,45.766666666666666,5514,ST SEBASTIEN,QC,QUEBEC,QUÉBEC,CAN,454600000,-705700000,EST,442.00,7027725,,,N/A,C,1,4,GOVQC,GOVQC,Government of Quebec,Gouvernement du Québec,1963-01-01 00:00:00,2023-02-28 00:00:00,,,1963-07-01 00:00:00,2023-02-28 00:00:00,1963-01-01 00:00:00,2016-10-01 00:00:00,Y,Y,N
-76.68333333333334,45.583333333333336,4245,CHENAUX,ON,ONTARIO,ONTARIO,CAN,453500000,-764100000,EST,84.10,6101494,,,N/A,D,1,5,,,,,1950-01-01 00:00:00,1990-12-31 00:00:00,,,1950-06-01 00:00:00,1990-12-31 00:00:00,1950-01-01 00:00:00,1990-12-01 00:00:00,Y,N,N
-74.71666666666667,45.03333333333333,4256,CORNWALL COLLEGE,ON,ONTARIO,ONTARIO,CAN,450200000,-744300000,EST,54.90,6101880,,,N/A,,1,9,,,,,1959-01-01 00:00:00,1963-12-01 00:00:00,,,1959-10-01 00:00:00,1963-08-31 00:00:00,1959-01-01 00:00:00,1963-12-01 00:00:00,Y,N,N
